latitude,longitude,brightness,confidence,acq_date,acq_time,frp,land_cover,vegetation_index,distance_to_industry_km,location_key,persistence_count,land_cover_code,source_class,classification_confidence,confidence_percent,risk_score,nearest_industry,industry_type
22.8323,86.37536,338.07,35,2026-02-06,694,10.41,agriculture,0.278,3.9903982820012245,22.83_86.38,1,3,Agricultural Burning,0.35,35.0,22.17,Jamshedpur Industrial Site 0692,Steel Plant
24.24054,76.45155,324.88,85,2026-08-22,793,19.86,industrial,0.2,95.82218680434492,24.24_76.45,5,0,Other Thermal Source,0.7,70.0,27.43,Kota Industrial Site 0425,Chemical Plant
21.12276,81.13286,392.81,92,2026-07-21,2238,27.77,industrial,0.2,0.0455235345732973,21.12_81.13,8,0,Persistent Industrial Thermal Source,1.0,100.0,60.9,Raipur Industrial Site 0223,Cement Plant
23.58912,86.03306,400.7,97,2026-04-15,1437,97.18,agriculture,0.278,0.0632797360938577,23.59_86.03,8,3,Agricultural Burning,1.0,100.0,75.86,Bokaro Industrial Site 0037,Paper Mill
28.12012,73.11124,405.42,95,2026-06-17,2023,80.51,built_up,0.023,0.06381293364122327,28.12_73.11,8,1,Other Thermal Source,1.0,100.0,71.93,Bikaner Industrial Site 0221,Power Plant
28.26193,77.41002,386.08,99,2026-01-29,1786,98.34,built_up,0.023,0.05369463660378777,28.26_77.41,8,1,Other Thermal Source,1.0,100.0,78.7,Faridabad Industrial Site 0134,Refinery
22.07935,73.38333,374.88,99,2026-03-29,2324,70.64,industrial,0.2,3.781899014530345,22.08_73.38,1,0,Industrial Fire,0.8,80.0,44.9,Vadodara Industrial Site 0545,Chemical Plant
16.82214,83.9545,322.45,81,2026-09-09,2053,6.82,agriculture,0.676,86.06589526182606,16.82_83.95,5,3,Other Thermal Source,0.55,55.0,19.18,Visakhapatnam Industrial Site 1030,Industrial Estate
23.56884,86.37447,378.04,91,2026-04-30,845,49.72,agriculture,0.278,5.414188595939364,23.57_86.37,1,3,Agricultural Burning,0.6,60.0,37.33,Bokaro Industrial Site 0277,Paper Mill
25.99781,72.9619,371.16,96,2026-03-05,605,55.59,built_up,0.167,9.652426546340045,26.0_72.96,1,1,Other Thermal Source,0.6,60.0,36.17,Jodhpur Industrial Site 0654,Refinery
22.30688,70.74278,375.93,92,2026-06-11,1000,98.53,industrial,0.2,0.027838658372907967,22.31_70.74,8,0,Persistent Industrial Thermal Source,1.0,100.0,85.49,Rajkot Industrial Site 0210,Industrial Estate
28.26204,77.41008,373.76,95,2026-03-05,212,63.7,built_up,0.023,0.06760073150446314,28.26_77.41,8,1,Other Thermal Source,1.0,100.0,66.49,Faridabad Industrial Site 0134,Refinery
28.47892,77.36084,400.54,98,2026-05-03,1058,105.62,built_up,0.023,0.055500000000265004,28.48_77.36,8,1,Other Thermal Source,1.0,100.0,79.72,Noida Industrial Site 0088,Thermal Power Plant
23.53818,87.47317,404.99,99,2026-06-09,830,35.79,agriculture,0.278,0.09502014944165892,23.54_87.47,8,3,Agricultural Burning,1.0,100.0,55.02,Durgapur Industrial Site 0080,Industrial Estate
23.41043,74.89232,336.34,83,2026-09-02,1333,13.34,industrial,0.2,98.37868524619024,23.41_74.89,5,0,Other Thermal Source,0.7,70.0,22.85,Indore Industrial Site 0974,Refinery
21.17925,71.96091,337.29,93,2026-08-02,1543,18.71,industrial,0.2,62.276003475188844,21.18_71.96,5,0,Other Thermal Source,0.7,70.0,28.62,Surat Industrial Site 0016,Textile Industry
23.66962,86.92061,380.87,93,2026-04-17,842,27.24,agriculture,0.278,4.428494372402807,23.67_86.92,1,3,Agricultural Burning,0.8,80.0,30.85,Asansol Industrial Site 0129,Manufacturing Unit
27.90723,73.1391,381.85,100,2026-01-22,1481,64.38,built_up,0.023,0.04419138490688777,27.91_73.14,8,1,Other Thermal Source,1.0,100.0,72.8,Bikaner Industrial Site 0077,Paper Mill
28.26396,77.16877,397.62,95,2026-06-20,272,37.71,built_up,0.023,0.08109839579188771,28.26_77.17,8,1,Other Thermal Source,1.0,100.0,56.32,Faridabad Industrial Site 0326,Textile Industry
28.25305,77.13758,389.58,88,2026-03-10,1693,30.42,built_up,0.023,3.720742517831181,28.25_77.14,1,1,Other Thermal Source,0.8,80.0,32.34,Faridabad Industrial Site 0326,Textile Industry
30.80712,75.67531,364.3,98,2026-07-26,1245,26.36,built_up,0.023,9.847317063372865,30.81_75.68,1,1,Other Thermal Source,0.6,60.0,26.78,Ludhiana Industrial Site 0411,Power Plant
27.188,78.08376,399.73,97,2026-07-22,1747,78.51,built_up,0.023,0.040021619157732,27.19_78.08,8,1,Other Thermal Source,1.0,100.0,77.85,Agra Industrial Site 0282,Steel Plant
26.38074,73.1977,388.19,88,2026-07-23,486,76.79,built_up,0.167,9.582910035292098,26.38_73.2,1,1,Other Thermal Source,0.6,60.0,42.38,Jodhpur Industrial Site 1038,Thermal Power Plant
23.98585,76.70862,340.34,92,2026-06-25,2224,11.01,industrial,0.2,71.59786370830952,23.99_76.71,5,0,Other Thermal Source,0.7,70.0,22.66,Bhopal Industrial Site 0013,Cement Plant
26.72385,80.84776,378.88,96,2026-09-13,1463,29.95,built_up,0.023,0.05067244221452307,26.72_80.85,8,1,Other Thermal Source,1.0,100.0,60.04,Lucknow Industrial Site 0010,Industrial Estate
21.179,71.96077,325.33,82,2026-01-01,1608,21.14,industrial,0.2,62.28375109075122,21.18_71.96,5,0,Other Thermal Source,0.8,80.0,29.55,Surat Industrial Site 0016,Textile Industry
29.23571,78.17663,338.43,95,2026-03-29,76,21.18,built_up,0.023,69.22092056878594,29.24_78.18,5,1,Other Thermal Source,0.8,80.0,29.41,Delhi Industrial Site 0097,Paper Mill
28.6674,77.14625,359.74,89,2026-06-16,73,77.24,built_up,0.023,4.939984634652189,28.67_77.15,1,1,Other Thermal Source,0.8,80.0,45.7,Delhi Industrial Site 0769,Manufacturing Unit
11.88977,78.43647,328.49,89,2026-07-16,460,20.14,industrial,0.2,133.72623807419578,11.89_78.44,5,0,Other Thermal Source,0.8,80.0,25.83,Bengaluru Industrial Site 0341,Power Plant
22.39289,75.76175,390.2,95,2026-06-29,1879,40.05,industrial,0.2,0.08022774083764213,22.39_75.76,8,0,Persistent Industrial Thermal Source,1.0,100.0,57.25,Indore Industrial Site 0158,Thermal Power Plant
13.00291,80.13016,390.57,98,2026-08-17,1077,57.67,agriculture,0.676,0.05182642183359059,13.0_80.13,8,3,Agricultural Burning,1.0,100.0,68.68,Chennai Industrial Site 0340,Industrial Estate
28.4831,77.54382,373.85,91,2026-03-25,1416,56.92,built_up,0.023,0.044649051501640384,28.48_77.54,8,1,Other Thermal Source,1.0,100.0,70.4,Noida Industrial Site 0136,Textile Industry
20.8819,72.9648,375.24,93,2026-01-08,864,48.58,industrial,0.2,0.07397131944279131,20.88_72.96,3,0,Persistent Industrial Thermal Source,1.0,100.0,46.88,Surat Industrial Site 0352,Steel Plant
12.20425,81.41136,344.93,93,2026-05-10,1460,18.92,agriculture,0.676,121.68584422416853,12.2_81.41,5,3,Agricultural Burning,0.7,70.0,25.63,Chennai Industrial Site 0868,Thermal Power Plant
26.40086,72.8171,399.74,93,2026-07-19,151,79.71,built_up,0.167,0.032266460915212854,26.4_72.82,8,1,Other Thermal Source,1.0,100.0,80.23,Jodhpur Industrial Site 0030,Industrial Estate
25.29615,86.27824,398.24,96,2026-05-16,1031,39.61,agriculture,0.278,0.025984433801555074,25.3_86.28,8,3,Agricultural Burning,1.0,100.0,69.56,Munger Industrial Site 0084,Refinery
23.62518,86.33587,408.87,94,2026-02-10,557,43.76,agriculture,0.278,0.02612629709723714,23.63_86.34,6,3,Agricultural Burning,1.0,100.0,63.64,Bokaro Industrial Site 0373,Cement Plant
12.95619,77.6672,379.71,95,2026-05-31,1103,67.03,industrial,0.2,0.07548816132290277,12.96_77.67,8,0,Persistent Industrial Thermal Source,1.0,100.0,65.97,Bengaluru Industrial Site 0149,Manufacturing Unit
23.60595,85.40175,382.14,95,2026-07-20,1916,92.71,agriculture,0.607,0.011799461853135561,23.61_85.4,8,3,Agricultural Burning,1.0,100.0,86.65,Ranchi Industrial Site 0259,Manufacturing Unit
25.26382,75.8151,406.67,94,2026-02-14,340,102.1,agriculture,0.424,0.01577606414851071,25.26_75.82,3,3,Agricultural Burning,1.0,100.0,74.62,Kota Industrial Site 0089,Manufacturing Unit
23.60167,85.07922,366.35,84,2026-03-08,835,45.26,built_up,0.059,5.876052952943969,23.6_85.08,1,1,Other Thermal Source,0.6,60.0,35.69,Ranchi Industrial Site 0595,Chemical Plant
14.23026,81.31901,330.42,93,2026-05-27,1448,4.79,agriculture,0.676,121.77811694695016,14.23_81.32,5,3,Other Thermal Source,0.55,55.0,15.84,Chennai Industrial Site 0436,Textile Industry
27.52246,76.642,333.01,93,2026-05-01,132,23.28,built_up,0.023,87.09233117817972,27.52_76.64,5,1,Other Thermal Source,0.8,80.0,29.03,Jaipur Industrial Site 0921,Power Plant
22.19201,70.84393,398.13,91,2026-07-20,822,61.4,industrial,0.2,0.058240632722622435,22.19_70.84,8,0,Persistent Industrial Thermal Source,1.0,100.0,67.9,Rajkot Industrial Site 0018,Thermal Power Plant
26.90397,80.89487,409.04,96,2026-06-07,33,38.23,built_up,0.023,0.06608929187120906,26.9_80.89,3,1,Other Thermal Source,1.0,100.0,45.08,Lucknow Industrial Site 0106,Textile Industry
27.10436,75.90627,360.31,92,2026-08-24,922,27.36,built_up,0.023,6.841882340006359,27.1_75.91,1,1,Other Thermal Source,0.6,60.0,29.06,Jaipur Industrial Site 0921,Power Plant
26.40084,72.81714,388.11,95,2026-06-29,1919,112.42,built_up,0.167,0.02748230885477443,26.4_72.82,8,1,Other Thermal Source,1.0,100.0,88.64,Jodhpur Industrial Site 0030,Industrial Estate
19.98841,73.65145,369.68,86,2026-07-30,1303,42.84,industrial,0.2,1.9313913879121702,19.99_73.65,1,0,Industrial Fire,0.8,80.0,37.9,Nashik Industrial Site 0235,Chemical Plant
29.63811,76.30292,327.83,86,2026-01-13,361,10.92,built_up,0.023,54.60171543434656,29.64_76.3,5,1,Other Thermal Source,0.7,70.0,23.15,Panipat Industrial Site 0383,Cement Plant
19.2378,73.17538,347.45,68,2026-02-18,1360,16.98,industrial,0.2,5.640860661859096,19.24_73.18,1,0,Other Thermal Source,0.35,35.0,25.89,Thane Industrial Site 0909,Manufacturing Unit
10.77777,77.41712,324.73,88,2026-06-28,2378,3.13,industrial,0.2,26.501196324762443,10.78_77.42,5,0,Other Thermal Source,0.55,55.0,18.58,Coimbatore Industrial Site 0744,Refinery
22.8401,86.19311,384.15,99,2026-06-07,1755,79.68,agriculture,0.278,0.0654899999998868,22.84_86.19,8,3,Agricultural Burning,1.0,100.0,71.34,Jamshedpur Industrial Site 0020,Industrial Estate
24.4601,87.26046,323.51,86,2026-03-14,2031,8.41,agriculture,0.278,62.218003866029704,24.46_87.26,5,3,Other Thermal Source,0.55,55.0,21.23,Asansol Industrial Site 0609,Manufacturing Unit
23.13314,77.44159,386.23,90,2026-07-16,1717,43.95,industrial,0.2,3.0056326172206846,23.13_77.44,1,0,Industrial Fire,0.8,80.0,37.47,Bhopal Industrial Site 0541,Power Plant
31.83324,74.78502,385.85,91,2026-05-22,617,101.26,built_up,0.023,0.03483702771487598,31.83_74.79,6,1,Other Thermal Source,1.0,100.0,77.24,Amritsar Industrial Site 0172,Steel Plant
30.95702,75.6012,378.51,98,2026-03-08,762,73.0,built_up,0.023,0.04452469988657949,30.96_75.6,8,1,Other Thermal Source,1.0,100.0,75.24,Ludhiana Industrial Site 0027,Paper Mill
23.5536,77.08665,308.81,50,2026-06-14,869,3.89,industrial,0.2,13.096198007398483,23.55_77.09,1,0,Other Thermal Source,0.2,20.0,12.37,Bhopal Industrial Site 0013,Cement Plant
19.90817,75.27805,409.56,92,2026-06-19,858,103.21,industrial,0.2,0.04995000000008076,19.91_75.28,8,0,Persistent Industrial Thermal Source,1.0,100.0,80.84,Aurangabad Industrial Site 0044,Refinery
28.47924,77.36125,377.09,94,2026-05-28,715,91.09,built_up,0.023,0.03689810970790853,28.48_77.36,8,1,Other Thermal Source,1.0,100.0,81.7,Noida Industrial Site 0088,Thermal Power Plant
20.16222,85.84311,375.52,98,2026-06-03,2299,26.57,agriculture,0.607,0.016797348003993243,20.16_85.84,8,3,Agricultural Burning,1.0,100.0,66.96,Bhubaneswar Industrial Site 0021,Power Plant
31.33827,75.01261,373.71,95,2026-02-23,1784,23.44,built_up,0.023,13.228371665405295,31.34_75.01,1,1,Other Thermal Source,0.6,60.0,24.35,Amritsar Industrial Site 0412,Steel Plant
22.77483,75.76523,407.19,93,2026-09-09,1622,113.79,industrial,0.2,0.051216607657885084,22.77_75.77,2,0,Industrial Fire,0.8,80.0,68.7,Indore Industrial Site 0350,Industrial Estate
28.84152,77.13144,319.72,53,2026-09-12,251,12.11,built_up,0.023,5.120700815513167,28.84_77.13,1,1,Other Thermal Source,0.35,35.0,22.42,Delhi Industrial Site 0721,Power Plant
19.41386,73.05595,389.23,97,2026-06-08,241,73.21,industrial,0.2,0.036512082931409284,19.41_73.06,8,0,Persistent Industrial Thermal Source,1.0,100.0,77.49,Thane Industrial Site 0333,Cement Plant
23.80128,75.19776,329.2,81,2026-06-29,269,22.63,industrial,0.2,109.04840962495743,23.8_75.2,5,0,Other Thermal Source,0.8,80.0,27.64,Indore Industrial Site 0974,Refinery
22.41375,70.76601,401.72,99,2026-07-19,34,58.89,industrial,0.2,0.05603026682077668,22.41_70.77,8,0,Persistent Industrial Thermal Source,1.0,100.0,67.81,Rajkot Industrial Site 0114,Refinery
23.91588,71.66124,343.68,84,2026-03-06,2212,4.32,industrial,0.2,94.55923007957252,23.92_71.66,5,0,Other Thermal Source,0.55,55.0,17.0,Ahmedabad Industrial Site 0583,Cement Plant
28.47922,77.36094,407.26,95,2026-09-13,1974,86.31,built_up,0.023,0.05550000000010727,28.48_77.36,8,1,Other Thermal Source,1.0,100.0,75.53,Noida Industrial Site 0088,Thermal Power Plant
21.63417,69.98354,338.59,91,2026-07-07,1779,16.29,industrial,0.2,82.5206887611369,21.63_69.98,5,0,Other Thermal Source,0.7,70.0,26.15,Rajkot Industrial Site 0066,Textile Industry
18.63012,74.02338,301.06,54,2026-09-08,538,2.07,industrial,0.2,4.633426798742645,18.63_74.02,1,0,Industrial Fire,0.4,40.0,16.37,Pune Industrial Site 0872,Steel Plant
17.37916,78.70914,374.22,91,2026-06-21,1714,55.16,industrial,0.2,0.06489466696109879,17.38_78.71,8,0,Persistent Industrial Thermal Source,1.0,100.0,64.34,Hyderabad Industrial Site 0150,Industrial Estate
18.99687,73.00488,384.71,93,2026-06-21,137,58.55,industrial,0.2,0.028015133410716465,19.0_73.0,7,0,Persistent Industrial Thermal Source,1.0,100.0,68.29,Thane Industrial Site 0141,Power Plant
20.13938,73.19418,338.39,51,2026-05-18,809,3.92,industrial,0.2,13.38150665292941,20.14_73.19,1,0,Other Thermal Source,0.2,20.0,12.28,Vapi Industrial Site 1008,Thermal Power Plant
21.09438,79.3639,377.15,99,2026-09-04,2099,29.53,industrial,0.2,6.823831507709075,21.09_79.36,1,0,Other Thermal Source,0.6,60.0,29.63,Nagpur Industrial Site 0783,Cement Plant
28.57549,77.10126,360.14,87,2026-01-04,1546,78.94,built_up,0.023,4.133505569780035,28.58_77.1,1,1,Other Thermal Source,0.8,80.0,46.88,Faridabad Industrial Site 0566,Textile Industry
21.36422,81.68778,387.09,97,2026-04-27,270,62.64,industrial,0.2,0.05174314737175088,21.36_81.69,8,0,Persistent Industrial Thermal Source,1.0,100.0,70.24,Raipur Industrial Site 0031,Power Plant
23.40739,74.04711,340.43,95,2026-07-24,577,9.63,industrial,0.2,117.10794559783521,23.41_74.05,5,0,Other Thermal Source,0.55,55.0,19.25,Ahmedabad Industrial Site 0055,Chemical Plant
21.09394,78.76617,409.1,97,2026-04-11,1179,71.49,industrial,0.2,0.06168245131278061,21.09_78.77,8,0,Persistent Industrial Thermal Source,1.0,100.0,69.98,Nagpur Industrial Site 0063,Cement Plant
26.36472,72.9827,318.28,39,2026-07-05,1035,4.94,built_up,0.167,2.767912701586272,26.36_72.98,1,1,Other Thermal Source,0.2,20.0,19.68,Jodhpur Industrial Site 0750,Industrial Estate
23.41051,74.89228,331.24,95,2026-03-19,1966,14.31,industrial,0.2,98.38730402304205,23.41_74.89,5,0,Other Thermal Source,0.7,70.0,23.65,Indore Industrial Site 0974,Refinery
20.86427,79.12235,314.99,76,2026-08-30,1575,2.16,industrial,0.2,6.449980297923656,20.86_79.12,1,0,Other Thermal Source,0.2,20.0,15.02,Nagpur Industrial Site 0303,Cement Plant
21.24894,72.71992,378.67,97,2026-07-14,2386,40.73,industrial,0.2,0.08478249465558796,21.25_72.72,8,0,Persistent Industrial Thermal Source,1.0,100.0,57.1,Surat Industrial Site 0400,Industrial Estate
25.86109,84.70108,389.95,97,2026-06-29,1005,78.88,built_up,0.023,0.05067244221452307,25.86_84.7,8,1,Other Thermal Source,1.0,100.0,75.03,Patna Industrial Site 0012,Steel Plant
19.71096,75.43724,408.12,97,2026-07-25,1763,27.0,industrial,0.2,0.054841189812396454,19.71_75.44,8,0,Persistent Industrial Thermal Source,1.0,100.0,58.01,Aurangabad Industrial Site 0284,Refinery
28.26267,77.00881,366.47,82,2026-08-28,428,79.27,built_up,0.023,1.6543264383119334,28.26_77.01,1,1,Other Thermal Source,0.8,80.0,48.76,Gurugram Industrial Site 0711,Power Plant
14.23025,81.3187,344.94,80,2026-01-13,2333,23.49,agriculture,0.676,121.75772247501058,14.23_81.32,5,3,Agricultural Burning,0.8,80.0,27.24,Chennai Industrial Site 0436,Textile Industry
27.79029,76.35807,331.19,87,2026-05-15,593,16.04,built_up,0.023,72.86999002929173,27.79_76.36,5,1,Other Thermal Source,0.7,70.0,26.45,Gurugram Industrial Site 1191,Power Plant
17.22911,78.50583,381.86,97,2026-05-25,2362,114.93,industrial,0.2,0.022338319095259015,17.23_78.51,8,0,Persistent Industrial Thermal Source,1.0,100.0,90.22,Hyderabad Industrial Site 0246,Textile Industry
17.72011,83.34505,381.74,96,2026-01-23,354,69.16,agriculture,0.676,0.012944713206742816,17.72_83.35,4,3,Agricultural Burning,1.0,100.0,67.43,Visakhapatnam Industrial Site 0262,Steel Plant
23.62625,85.07257,337.95,81,2026-01-17,912,3.5,built_up,0.059,8.542291221733207,23.63_85.07,5,1,Other Thermal Source,0.55,55.0,23.0,Ranchi Industrial Site 0595,Chemical Plant
30.88623,75.92025,373.7,99,2026-08-20,1350,103.49,built_up,0.023,0.03218999999935249,30.89_75.92,8,1,Other Thermal Source,1.0,100.0,85.64,Ludhiana Industrial Site 0363,Cement Plant
24.37694,84.96914,400.94,94,2026-03-10,1271,119.51,industrial,0.103,0.04835830642209167,24.38_84.97,8,0,Persistent Industrial Thermal Source,1.0,100.0,84.89,Gaya Industrial Site 0274,Refinery
28.38998,77.44401,375.24,84,2026-07-15,1678,63.32,built_up,0.023,9.460315043316848,28.39_77.44,1,1,Other Thermal Source,0.6,60.0,38.64,Noida Industrial Site 0424,Refinery
17.71998,83.34498,407.56,93,2026-01-29,144,30.26,agriculture,0.676,0.0084535081480174,17.72_83.34,4,3,Agricultural Burning,1.0,100.0,55.55,Visakhapatnam Industrial Site 0262,Steel Plant
22.77524,75.76478,393.51,94,2026-06-11,1076,38.83,industrial,0.2,0.020736511278499476,22.78_75.76,2,0,Industrial Fire,0.8,80.0,56.21,Indore Industrial Site 0350,Industrial Estate
31.56333,75.72337,388.89,92,2026-02-08,989,56.92,built_up,0.023,4.112807643751262,31.56_75.72,1,1,Other Thermal Source,0.8,80.0,40.6,Jalandhar Industrial Site 0094,Refinery
20.34111,72.87217,366.6,92,2026-08-19,2004,64.33,industrial,0.2,2.155410793143851,20.34_72.87,1,0,Industrial Fire,0.8,80.0,44.3,Vapi Industrial Site 0192,Steel Plant
23.38424,86.7529,352.86,95,2026-05-19,2220,52.05,agriculture,0.278,19.4174525634651,23.38_86.75,1,3,Agricultural Burning,0.6,60.0,32.24,Asansol Industrial Site 0177,Paper Mill
27.49125,77.88425,383.99,92,2026-04-22,1297,32.78,built_up,0.023,0.020467388695185284,27.49_77.88,8,1,Other Thermal Source,1.0,100.0,68.3,Agra Industrial Site 0090,Industrial Estate
25.19026,86.18479,323.65,43,2026-05-24,122,7.11,agriculture,0.278,4.89623201876725,25.19_86.18,1,3,Other Thermal Source,0.2,20.0,19.25,Begusarai Industrial Site 0323,Cement Plant
23.53722,85.59427,379.98,90,2026-08-23,932,34.64,agriculture,0.278,22.696434564653327,23.54_85.59,1,3,Agricultural Burning,0.6,60.0,26.4,Ranchi Industrial Site 0259,Manufacturing Unit
22.87037,75.76378,359.55,89,2026-01-12,923,79.85,industrial,0.2,8.487784677406266,22.87_75.76,1,0,Other Thermal Source,0.6,60.0,43.96,Indore Industrial Site 0782,Steel Plant
29.21102,76.05701,332.48,93,2026-04-14,358,15.71,built_up,0.023,85.52233806225033,29.21_76.06,5,1,Other Thermal Source,0.7,70.0,25.48,Panipat Industrial Site 0671,Power Plant
26.18865,80.42489,357.84,94,2026-09-17,2199,53.1,built_up,0.023,9.14167272436019,26.19_80.42,1,1,Other Thermal Source,0.6,60.0,35.8,Kanpur Industrial Site 0779,Manufacturing Unit
21.11201,81.89198,386.49,92,2026-04-20,1459,108.02,industrial,0.2,0.04120477884908365,21.11_81.89,8,0,Persistent Industrial Thermal Source,1.0,100.0,84.24,Raipur Industrial Site 0127,Paper Mill
23.37905,86.01111,406.46,92,2026-01-25,1577,45.79,agriculture,0.278,0.01776000000011635,23.38_86.01,8,3,Agricultural Burning,1.0,100.0,73.15,Bokaro Industrial Site 0325,Chemical Plant
22.99104,87.90824,339.89,86,2026-07-05,2168,14.79,agriculture,0.278,42.7129198411778,22.99_87.91,5,3,Agricultural Burning,0.7,70.0,26.25,Kolkata Industrial Site 1011,Power Plant
25.64119,86.36022,394.43,97,2026-08-22,572,57.44,agriculture,0.633,0.028299558300219324,25.64_86.36,8,3,Agricultural Burning,1.0,100.0,74.68,Munger Industrial Site 0276,Textile Industry
13.84356,76.5077,322.54,80,2026-08-17,387,4.22,industrial,0.2,118.89842857258067,13.84_76.51,5,0,Other Thermal Source,0.55,55.0,15.55,Bengaluru Industrial Site 0917,Paper Mill
10.88608,76.9389,372.53,95,2026-04-15,308,70.93,industrial,0.2,0.04619520754310432,10.89_76.94,8,0,Persistent Industrial Thermal Source,1.0,100.0,74.09,Coimbatore Industrial Site 0360,Industrial Estate
23.27396,85.42104,400.24,96,2026-01-25,1896,118.84,agriculture,0.607,0.04474553050360321,23.27_85.42,8,3,Agricultural Burning,1.0,100.0,85.7,Ranchi Industrial Site 0115,Chemical Plant
26.26123,73.38795,374.57,93,2026-01-17,1871,32.47,built_up,0.167,0.07135150453926842,26.26_73.39,8,1,Other Thermal Source,1.0,100.0,55.73,Jodhpur Industrial Site 0318,Thermal Power Plant
28.32266,76.31004,335.27,85,2026-06-05,1845,5.75,built_up,0.023,28.46026674773848,28.32_76.31,5,1,Other Thermal Source,0.55,55.0,20.37,Gurugram Industrial Site 1191,Power Plant
22.56983,73.49749,306.26,41,2026-04-01,378,16.9,industrial,0.2,23.67183087848729,22.57_73.5,1,0,Other Thermal Source,0.15,15.0,19.89,Vadodara Industrial Site 0449,Manufacturing Unit
22.60017,75.91162,322.23,71,2026-08-11,210,3.2,industrial,0.2,9.328486822229335,22.6_75.91,1,0,Other Thermal Source,0.2,20.0,13.62,Indore Industrial Site 0062,Steel Plant
31.79098,74.98183,390.03,91,2026-03-17,440,62.51,built_up,0.023,0.06039052905870261,31.79_74.98,8,1,Other Thermal Source,1.0,100.0,67.64,Amritsar Industrial Site 0220,Industrial Estate
18.65306,73.87102,409.83,99,2026-04-07,1908,49.91,industrial,0.2,0.016650000000552723,18.65_73.87,8,0,Persistent Industrial Thermal Source,1.0,100.0,74.45,Pune Industrial Site 0056,Textile Industry
20.2667,73.56867,311.74,35,2026-04-18,1123,1.43,industrial,0.2,7.2396383545725085,20.27_73.57,1,0,Other Thermal Source,0.0,0.0,14.11,Nashik Industrial Site 0187,Paper Mill
26.02511,73.21198,395.32,91,2026-06-21,1421,58.44,built_up,0.167,0.04975227532463259,26.03_73.21,3,1,Other Thermal Source,1.0,100.0,55.8,Jodhpur Industrial Site 0270,Industrial Estate
23.20024,72.41824,384.68,91,2026-08-21,100,51.81,industrial,0.2,0.026686209922069014,23.2_72.42,8,0,Persistent Industrial Thermal Source,1.0,100.0,73.25,Ahmedabad Industrial Site 0295,Chemical Plant
22.29624,70.81687,393.41,100,2026-07-21,1881,47.23,industrial,0.2,0.00666000000053657,22.3_70.82,8,0,Persistent Industrial Thermal Source,1.0,100.0,74.6,Rajkot Industrial Site 0258,Thermal Power Plant
24.46007,87.26026,332.95,93,2026-07-02,1310,10.71,agriculture,0.278,62.204132601138745,24.46_87.26,5,3,Agricultural Burning,0.7,70.0,22.71,Asansol Industrial Site 0609,Manufacturing Unit
23.60708,85.9418,323.06,59,2026-05-23,1878,4.94,agriculture,0.278,5.157441414005668,23.61_85.94,1,3,Other Thermal Source,0.2,20.0,17.8,Bokaro Industrial Site 0613,Cement Plant
25.29964,86.46223,333.09,73,2026-04-20,973,4.23,agriculture,0.278,3.6774614939792785,25.3_86.46,1,3,Other Thermal Source,0.4,40.0,18.45,Munger Industrial Site 0372,Steel Plant
31.26212,75.719,307.95,54,2026-05-19,361,15.96,built_up,0.023,2.590773290274277,31.26_75.72,1,1,Other Thermal Source,0.55,55.0,27.44,Jalandhar Industrial Site 0286,Textile Industry
20.6403,85.79001,329.45,57,2026-02-16,151,13.69,agriculture,0.607,25.079261542321987,20.64_85.79,1,3,Agricultural Burning,0.35,35.0,17.26,Bhubaneswar Industrial Site 0117,Paper Mill
26.84345,90.66907,332.2,89,2026-02-05,2356,10.49,industrial,0.064,117.98029712049683,26.84_90.67,5,0,Other Thermal Source,0.7,70.0,19.64,Guwahati Industrial Site 0554,Refinery
23.1281,72.28003,373.35,91,2026-02-13,1864,36.03,industrial,0.2,0.05815594982414766,23.13_72.28,8,0,Persistent Industrial Thermal Source,1.0,100.0,59.91,Ahmedabad Industrial Site 0391,Power Plant
18.71597,73.90317,395.64,99,2026-07-04,1921,41.33,industrial,0.2,0.0746263492338483,18.72_73.9,8,0,Persistent Industrial Thermal Source,1.0,100.0,58.33,Pune Industrial Site 0104,Refinery
19.09503,72.91778,385.05,91,2026-07-05,720,36.11,industrial,0.2,0.056881408210871544,19.1_72.92,6,0,Persistent Industrial Thermal Source,1.0,100.0,53.08,Mumbai Industrial Site 0242,Steel Plant
27.06964,73.6964,343.78,85,2026-05-15,728,23.59,built_up,0.023,84.95045249958108,27.07_73.7,5,1,Other Thermal Source,0.8,80.0,29.39,Bikaner Industrial Site 0125,Chemical Plant
23.45581,89.34995,323.55,86,2026-08-18,2320,19.18,agriculture,0.278,111.55716663821326,23.46_89.35,5,3,Agricultural Burning,0.7,70.0,26.24,Kolkata Industrial Site 0723,Cement Plant
24.73378,85.00878,409.85,100,2026-03-14,1316,52.52,industrial,0.103,0.07055270370420468,24.73_85.01,8,0,Persistent Industrial Thermal Source,1.0,100.0,62.4,Gaya Industrial Site 0178,Thermal Power Plant
21.96073,80.4943,337.3,84,2026-05-14,1900,19.7,industrial,0.2,113.62042741111435,21.96_80.49,5,0,Other Thermal Source,0.7,70.0,26.39,Raipur Industrial Site 0703,Cement Plant
23.57926,86.01942,342.3,64,2026-01-18,342,7.54,agriculture,0.278,1.8075360788097858,23.58_86.02,1,3,Other Thermal Source,0.4,40.0,21.9,Bokaro Industrial Site 0037,Paper Mill
